timestamp,"rule.level","rule.description","data.win.system.message","data.win.eventdata.commandLine","data.win.eventdata.targetObject","full_log","data.win.eventdata.details"
"May 24, 2020 @ 16:19:09.915",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:56.790
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:56.791627400Z"",""eventRecordID"":""1081"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:56.790\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:56.790"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:08.898",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:55.774
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:55.777092100Z"",""eventRecordID"":""1080"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:55.774\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:55.774"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:07.945",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:54.758
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:54.762204800Z"",""eventRecordID"":""1079"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:54.758\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:54.758"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:07.933",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:53.727
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:53.732610900Z"",""eventRecordID"":""1078"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:53.727\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:53.727"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:07.884",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:52.696
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:52.701510400Z"",""eventRecordID"":""1077"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:52.696\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:52.696"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:04.790",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:51.665
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:51.668597100Z"",""eventRecordID"":""1076"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:51.665\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:51.665"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:03.789",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:50.649
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:50.674907300Z"",""eventRecordID"":""1075"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:50.649\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:50.649"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:02.742",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:49.633
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:49.642767700Z"",""eventRecordID"":""1074"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:49.633\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:49.633"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:01.742",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:48.602
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:48.620489100Z"",""eventRecordID"":""1073"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:48.602\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:48.602"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:19:00.726",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:21:47.573
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:21:47.578628700Z"",""eventRecordID"":""1071"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:21:47.573\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:21:47.573"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
